category;description;moisture;energy;protein;lipids;cholesterol;carbohydrate;dietary_fiber;ash;calcium;magnesium;manganese;phosphorus;iron;sodium;potassium;copper;zinc;retinol;re;era;thiamin;riboflavin;pyridoxine;niacin;vitamin_c
12;Kitute suÌno, Nao se aplica;N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Presuntada, Nao se aplica;N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Fiambre , Cru(a);N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Fiambre , Cozido(a);N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Fiambre , Assado(a);N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Fiambre , Frito(a);N/A;178;22,62;9,02;59;0;0;N/A;8;22;0,04;281;1,34;1500;409;0,15;2,47;0;N/A;N/A;0,73;0,33;0,31;6,15;0
12;Salsicha em conserva, Nao se aplica;N/A;269,08;8,3;25,81;46,45;0,27;0,01;N/A;17,1;8,37;0,01;75,96;0,58;752,81;100,58;0,04;1,04;18,44;N/A;N/A;0,08;0,09;0,1;2;0
12;Sardinha em conserva, Nao se aplica;N/A;208;24,62;11,45;142;0;0;N/A;382;39;0,11;490;2,92;505;397;0,19;1,31;32;N/A;N/A;0,08;0,23;0,17;5,25;0
12;Atum em conserva, Nao se aplica;N/A;198;29,13;8,21;18;0;0;N/A;13;31;0,02;311;1,39;354;207;0,07;0,9;23;N/A;N/A;0,04;0,12;0,11;12,4;0
12;Pepino em conserva, Nao se aplica;N/A;12;0,6;0,14;0;2,59;1,1;N/A;42;7;0,05;12;0,37;875;92;0,03;0,11;0;N/A;N/A;0,03;0,03;0,02;0,1;0,8
12;Pasta de peixe em conserva, Nao se aplica;N/A;198;29,13;8,21;18;0;0;N/A;13;31;0,02;311;1,39;354;207;0,07;0,9;23;N/A;N/A;0,04;0,12;0,11;12,4;0
12;Picles, Nao se aplica;N/A;12;0,6;0,14;0;2,59;1,1;N/A;42;7;0,05;12;0,37;875;92;0,03;0,11;0;N/A;N/A;0,03;0,03;0,02;0,1;0,8
12;Nabo em conserva, Nao se aplica;N/A;43,26;0,87;0,19;0;9,94;1,59;N/A;24,58;10,18;0,13;25,37;0,28;195,3;163,65;0,06;0,23;0;N/A;N/A;0,04;0,03;0,1;0,36;22,98
12;Strogonoff , Nao se aplica;N/A;147,68;12,83;9,11;33,44;4,13;0,44;N/A;25,13;12,81;0,05;106,16;1,33;354,23;198,48;0,1;2,13;31,98;N/A;N/A;0,06;0,14;0,19;2,93;1,44
12;Salm„o em conserva, Nao se aplica;N/A;136;23,08;4,83;82;0;0;N/A;277;34;0,04;365;0,9;399;311;0,16;1,09;23;N/A;N/A;0,03;0,2;0,11;7,41;0
12;Creme de cebola (sopa desidratada) light, Nao se aplica;N/A;46,31;0,82;2,47;5,95;5,34;0,2;N/A;59,19;7,77;0,04;43,22;0,16;374,69;89,41;0,02;0,22;14,68;N/A;N/A;0,04;0,07;0,04;0,15;1,26
12;Creme de legumes (sopa desidratada) light, Nao se aplica;N/A;10,55;0,48;0,02;0;2,15;0,23;N/A;6,52;3,03;0,03;6,3;0,07;289,56;22,68;0,02;0,05;0;N/A;N/A;0,01;0,01;0,02;0,08;1,59
12;Yakissoba (sopa de legumes desidratada) light, Nao se aplica;N/A;80,04;3,01;0,47;0;15,61;0,97;N/A;7,41;10,7;0,17;30,95;0,67;398,23;30,62;0,06;0,28;0;N/A;N/A;0,14;0,07;0,03;0,86;0,23
12;Atum em conserva light, Nao se aplica;N/A;116;25,51;0,82;30;0;0;N/A;11;27;0,01;163;1,53;338;237;0,05;0,77;17;N/A;N/A;0,03;0,07;0,35;13,28;0
9;Frango inteiro, Cru(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Cozido(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Grelhado(a)/brasa/churrasco;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Assado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Frito(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Empanado(a)/a milanesa;N/A;277,84;27,76;16,21;88;3,39;0,14;N/A;15,67;23,98;0,05;186,8;1,47;82,09;227,76;0,07;1,97;48;N/A;N/A;0,1;0,19;0,4;8,75;0
9;Frango inteiro, Refogado(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango inteiro, Molho vermelho;N/A;196;22,1;10,92;70,4;1,08;0,3;N/A;14,6;21,6;0,04;150,8;1,21;170,4;244,6;0,08;1,59;38,4;N/A;N/A;0,06;0,15;0,34;6,99;1,4
9;Frango inteiro, Ensopado;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Cru(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Cozido(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Grelhado(a)/brasa/churrasco;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Assado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Frito(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Empanado(a)/a milanesa;N/A;277,84;27,76;16,21;88;3,39;0,14;N/A;15,67;23,98;0,05;186,8;1,47;82,09;227,76;0,07;1,97;48;N/A;N/A;0,1;0,19;0,4;8,75;0
9;Parte de galinha ou frango n„o especificada, Refogado(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Molho vermelho;N/A;196;22,1;10,92;70,4;1,08;0,3;N/A;14,6;21,6;0,04;150,8;1,21;170,4;244,6;0,08;1,59;38,4;N/A;N/A;0,06;0,15;0,34;6,99;1,4
9;Parte de galinha ou frango n„o especificada, Ensopado;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Parte de galinha ou frango n„o especificada, Nao se aplica;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Cru(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Cozido(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Grelhado(a)/brasa/churrasco;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Assado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Frito(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Empanado(a)/a milanesa;N/A;277,84;27,76;16,21;88;3,39;0,14;N/A;15,67;23,98;0,05;186,8;1,47;82,09;227,76;0,07;1,97;48;N/A;N/A;0,1;0,19;0,4;8,75;0
9;Frango em peda¡os, Refogado(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Molho vermelho;N/A;196;22,1;10,92;70,4;1,08;0,3;N/A;14,6;21,6;0,04;150,8;1,21;170,4;244,6;0,08;1,59;38,4;N/A;N/A;0,06;0,15;0,34;6,99;1,4
9;Frango em peda¡os, Molho branco;N/A;226,79;22,6;13,71;72,35;1,85;0,04;N/A;34,36;20,67;0,03;164,75;1,08;120,6;207,92;0,06;1,64;43,87;N/A;N/A;0,07;0,18;0,33;6,89;0
9;Frango em peda¡os, Ao alho e oleo;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Com manteiga/oleo;N/A;192,14;30,93;6,68;90,74;0;0;N/A;15,64;27,05;0,02;216,64;1,06;92,37;247,64;0,05;1,23;26,91;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Frango em peda¡os, Ensopado;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Frango em peda¡os, Sopa;N/A;31,47;1,61;1,06;3,19;3,64;0,13;N/A;5,22;3,26;0,08;18,48;0,24;343,65;37,02;0,03;0,15;0,47;N/A;N/A;0,02;0,01;0,03;0,75;0,11
9;Frango em peda¡os, Nao se aplica;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Cozido(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Grelhado(a)/brasa/churrasco;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Assado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Frito(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Empanado(a)/a milanesa;N/A;277,84;27,76;16,21;88;3,39;0,14;N/A;15,67;23,98;0,05;186,8;1,47;82,09;227,76;0,07;1,97;48;N/A;N/A;0,1;0,19;0,4;8,75;0
9;Galinha em peda¡os , Refogado(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Galinha em peda¡os , Molho vermelho;N/A;196;22,1;10,92;70,4;1,08;0,3;N/A;14,6;21,6;0,04;150,8;1,21;170,4;244,6;0,08;1,59;38,4;N/A;N/A;0,06;0,15;0,34;6,99;1,4
9;Galinha em peda¡os , Molho branco;N/A;226,79;22,6;13,71;72,35;1,85;0,04;N/A;34,36;20,67;0,03;164,75;1,08;120,6;207,92;0,06;1,64;43,87;N/A;N/A;0,07;0,18;0,33;6,89;0
9;Galinha em peda¡os , Ensopado;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Cru(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Cozido(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Grelhado(a)/brasa/churrasco;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Assado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Frito(a);N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Empanado(a)/a milanesa;N/A;277,84;27,76;16,21;88;3,39;0,14;N/A;15,67;23,98;0,05;186,8;1,47;82,09;227,76;0,07;1,97;48;N/A;N/A;0,1;0,19;0,4;8,75;0
9;Carne de galinha , Refogado(a);N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Molho vermelho;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Molho branco;N/A;226,79;22,6;13,71;72,35;1,85;0,04;N/A;34,36;20,67;0,03;164,75;1,08;120,6;207,92;0,06;1,64;43,87;N/A;N/A;0,07;0,18;0,33;6,89;0
9;Carne de galinha , Ensopado;N/A;261,66;27,3;16,16;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Carne de galinha , Sopa;N/A;31,47;1,61;1,06;3,19;3,64;0,13;N/A;5,22;3,26;0,08;18,48;0,24;343,65;37,02;0,03;0,15;0,47;N/A;N/A;0,02;0,01;0,03;0,75;0,11
9;Carne de galinha , Nao se aplica;N/A;239;27,3;13,6;88;0;0;N/A;15;23;0,02;182;1,26;82;223;0,07;1,94;48;N/A;N/A;0,06;0,17;0,4;8,49;0
9;Peito de galinha ou frango, Cru(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Cozido(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Grelhado(a)/brasa/churrasco;N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Assado(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Frito(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Empanado(a)/a milanesa;N/A;211,84;31,37;7,12;85;3,39;0,14;N/A;15,67;27,98;0,05;220,8;1,27;77,09;251,76;0,06;1,26;9;N/A;N/A;0,1;0,14;0,6;12,68;0
9;Peito de galinha ou frango, Refogado(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Molho vermelho;N/A;143,2;24,99;3,64;68;1,08;0,3;N/A;14,6;24,8;0,04;178;1,05;166,4;263,8;0,06;1,02;7,2;N/A;N/A;0,06;0,11;0,5;10,13;1,4
9;Peito de galinha ou frango, Molho branco;N/A;170,99;25,51;6,1;74,83;1,85;0,04;N/A;34,88;23,91;0,02;192,49;0,92;82,52;227,65;0,04;1,07;27,9;N/A;N/A;0,07;0,14;0,49;10,03;0
9;Peito de galinha ou frango, Ensopado;N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Peito de galinha ou frango, Sopa;N/A;31,47;1,61;1,06;3,19;3,64;0,13;N/A;5,22;3,26;0,08;18,48;0,24;343,65;37,02;0,03;0,15;0,47;N/A;N/A;0,02;0,01;0,03;0,75;0,11
9;Peito de galinha ou frango, Nao se aplica;N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Cru(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Cozido(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Grelhado(a)/brasa/churrasco;N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Assado(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Frito(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Empanado(a)/a milanesa;N/A;211,84;31,37;7,12;85;3,39;0,14;N/A;15,67;27,98;0,05;220,8;1,27;77,09;251,76;0,06;1,26;9;N/A;N/A;0,1;0,14;0,6;12,68;0
9;FilÈ de frango, Refogado(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Molho vermelho;N/A;143,2;24,99;3,64;68;1,08;0,3;N/A;14,6;24,8;0,04;178;1,05;166,4;263,8;0,06;1,02;7,2;N/A;N/A;0,06;0,11;0,5;10,13;1,4
9;FilÈ de frango, Molho branco;N/A;170,99;25,51;6,1;74,83;1,85;0,04;N/A;34,88;23,91;0,02;192,49;0,92;82,52;227,65;0,04;1,07;27,9;N/A;N/A;0,07;0,14;0,49;10,03;0
9;FilÈ de frango, Ao alho e oleo;N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Ensopado;N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;FilÈ de frango, Nao se aplica;N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Carca¡a de galinha ou frango, Cozido(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Carca¡a de galinha ou frango, Assado(a);N/A;173;30,91;4,51;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Carca¡a de galinha ou frango, Frito(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Carca¡a de galinha ou frango, Refogado(a);N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Carca¡a de galinha ou frango, Ensopado;N/A;195,66;30,91;7,07;85;0;0;N/A;15;27;0,02;216;1,06;77;247;0,05;1,23;9;N/A;N/A;0,07;0,12;0,6;12,42;0
9;Asa de galinha ou frango, Cru(a);N/A;290;26,86;19,46;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Cozido(a);N/A;290;26,86;19,46;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Grelhado(a)/brasa/churrasco;N/A;290;26,86;19,46;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Assado(a);N/A;290;26,86;19,46;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Frito(a);N/A;312,66;26,86;22,02;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Empanado(a)/a milanesa;N/A;328,84;27,32;22,07;84;3,39;0,14;N/A;15,67;19,98;0,05;155,8;1,48;82,09;188,76;0,06;1,85;47;N/A;N/A;0,08;0,15;0,42;6,91;0
9;Asa de galinha ou frango, Refogado(a);N/A;312,66;26,86;22,02;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Asa de galinha ou frango, Molho vermelho;N/A;236,8;21,75;15,6;67,2;1,08;0,3;N/A;14,6;18,4;0,04;126;1,22;170,4;213,4;0,07;1,5;37,6;N/A;N/A;0,04;0,12;0,36;5,51;1,4
9;Asa de galinha ou frango, Ensopado;N/A;312,66;26,86;22,02;84;0;0;N/A;15;19;0,02;151;1,27;82;184;0,06;1,82;47;N/A;N/A;0,04;0,13;0,42;6,65;0
9;Drumete de galinha ou frango, Cozido(a);N/A;213;27,73;10,5;82;0;0;N/A;30;24;0,02;198;2,29;73;282;0,14;4,22;20;N/A;N/A;0,06;0,23;0,32;3,69;0
9;Drumete de galinha ou frango, Grelhado(a)/brasa/churrasco;N/A;213;27,73;10,5;82;0;0;N/A;30;24;0,02;198;2,29;73;282;0,14;4,22;20;N/A;N/A;0,06;0,23;0,32;3,69;0
9;Drumete de galinha ou frango, Assado(a);N/A;213;27,73;10,5;82;0;0;N/A;30;24;0,02;198;2,29;73;282;0,14;4,22;20;N/A;N/A;0,06;0,23;0,32;3,69;0
9;Drumete de galinha ou frango, Frito(a);N/A;235,66;27,73;13,06;82;0;0;N/A;30;24;0,02;198;2,29;73;282;0,14;4,22;20;N/A;N/A;0,06;0,23;0,32;3,69;0
9;Drumete de galinha ou frango, Refogado(a);N/A;235,66;27,73;13,06;82;0;0;N/A;30;24;0,02;198;2,29;73;282;0,14;4,22;20;N/A;N/A;0,06;0,23;0,32;3,69;0
9;Drumete de galinha ou frango, Molho vermelho;N/A;175,2;22,45;8,44;65,6;1,08;0,3;N/A;26,6;22,4;0,04;163,6;2,04;163,2;291,8;0,14;3,42;16;N/A;N/A;0,05;0,2;0,28;3,15;1,4
9;Pesco¡o de galinha ou frango, Cozido(a);N/A;300;25,95;20,97;88;0;0;N/A;21;20;0,02;154;1,42;87;210;0,08;2,25;105;N/A;N/A;0,06;0,2;0,27;6,72;0
9;Pesco¡o de galinha ou frango, Assado(a);N/A;300;25,95;20,97;88;0;0;N/A;21;20;0,02;154;1,42;87;210;0,08;2,25;105;N/A;N/A;0,06;0,2;0,27;6,72;0
9;Pesco¡o de galinha ou frango, Frito(a);N/A;322,66;25,95;23,53;88;0;0;N/A;21;20;0,02;154;1,42;87;210;0,08;2,25;105;N/A;N/A;0,06;0,2;0,27;6,72;0
9;Pesco¡o de galinha ou frango, Refogado(a);N/A;322,66;25,95;23,53;88;0;0;N/A;21;20;0,02;154;1,42;87;210;0,08;2,25;105;N/A;N/A;0,06;0,2;0,27;6,72;0
9;Pesco¡o de galinha ou frango, Molho branco;N/A;272,59;21,54;19,27;77,23;1,85;0,04;N/A;39,68;18,31;0,03;142,89;1,21;90,52;198,05;0,07;1,89;104,7;N/A;N/A;0,07;0,2;0,22;5,47;0
9;PÈ de galinha ou frango, Cozido(a);N/A;215;19,4;14,6;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;PÈ de galinha ou frango, Grelhado(a)/brasa/churrasco;N/A;215;19,4;14,6;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;PÈ de galinha ou frango, Assado(a);N/A;215;19,4;14,6;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;PÈ de galinha ou frango, Frito(a);N/A;237,66;19,4;17,16;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;PÈ de galinha ou frango, Refogado(a);N/A;237,66;19,4;17,16;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;PÈ de galinha ou frango, Molho vermelho;N/A;176,8;15,78;11,72;67,2;1,24;0,3;N/A;73;7,2;0,03;71,6;0,93;158,4;91;0,11;0,59;24;N/A;N/A;0,05;0,17;0,03;0,52;1,4
9;PÈ de galinha ou frango, Ensopado;N/A;237,66;19,4;17,16;84;0,2;0;N/A;88;5;0,02;83;0,91;67;31;0,1;0,69;30;N/A;N/A;0,06;0,2;0,01;0,4;0
9;Mi˙do de galinha ou frango , Cozido(a);N/A;167;24,46;6,51;563;0,87;0;N/A;11;25;0,36;405;11,63;76;263;0,5;3,98;3978;N/A;N/A;0,29;1,99;0,76;11,05;27,9
9;Mi˙do de galinha ou frango , Assado(a);N/A;167;24,46;6,51;563;0,87;0;N/A;11;25;0,36;405;11,63;76;263;0,5;3,98;3978;N/A;N/A;0,29;1,99;0,76;11,05;27,9
9;Mi˙do de galinha ou frango , Frito(a);N/A;189,66;24,46;9,07;563;0,87;0;N/A;11;25;0,36;405;11,63;76;263;0,5;3,98;3978;N/A;N/A;0,29;1,99;0,76;11,05;27,9
